  1.62  1.70  0.92  0.25 18.00   0.147   0.184 -19.863
  1.62  1.70  0.92  0.25 54.00     NaN   0.471     NaN
  1.62  1.70  0.92  0.25 90.00   0.520   0.582 -10.578
  1.62  1.70  0.92  0.25126.00   0.440   0.488  -9.685
  1.62  1.70  0.92  0.25162.00     NaN   0.194     NaN
  1.62  1.70  0.92  0.25198.00     NaN  -0.194     NaN
  1.62  1.70  0.92  0.25234.00  -0.440  -0.488  -9.685
  1.62  1.70  0.92  0.25270.00  -0.520  -0.582 -10.578
  1.62  1.70  0.92  0.25306.00     NaN  -0.471     NaN
  1.62  1.70  0.92  0.25342.00  -0.147  -0.184 -19.863
