   1.492   0.410   0.983  -0.750  18.000   0.735   1.000   0.732
   1.492   0.410   0.983  -0.750  18.000   0.670   1.000   0.668
   1.492   0.410   0.983  -0.750  54.000   0.732   1.000   0.729
   1.492   0.410   0.983  -0.750  54.000   0.668   1.000   0.667
   1.492   0.410   0.983  -0.750  90.000   0.727   1.000   0.725
   1.492   0.410   0.983  -0.750  90.000   0.666   1.000   0.666
   1.492   0.410   0.983  -0.750 126.000   0.723   1.000   0.721
   1.492   0.410   0.983  -0.750 126.000   0.664   1.000   0.665
   1.492   0.410   0.983  -0.750 162.000   0.721   1.000   0.718
   1.492   0.410   0.983  -0.750 162.000   0.663   1.000   0.664
   1.492   0.410   0.983  -0.750 198.000   0.721   1.000   0.718
   1.492   0.410   0.983  -0.750 198.000   0.663   1.000   0.664
   1.492   0.410   0.983  -0.750 234.000   0.723   1.000   0.721
   1.492   0.410   0.983  -0.750 234.000   0.664   1.000   0.665
   1.492   0.410   0.983  -0.750 270.000   0.727   1.000   0.725
   1.492   0.410   0.983  -0.750 270.000   0.666   1.000   0.666
   1.492   0.410   0.983  -0.750 306.000   0.732   1.000   0.729
   1.492   0.410   0.983  -0.750 306.000   0.668   1.000   0.667
   1.492   0.410   0.983  -0.750 342.000   0.735   1.000   0.732
   1.492   0.410   0.983  -0.750 342.000   0.670   1.000   0.668
