   1.623   4.085   0.756  -0.250  18.000   1.311   1.000   1.329
   1.623   4.085   0.756  -0.250  18.000   1.043   1.000   1.000
   1.623   4.085   0.756  -0.250  54.000   1.178   1.000   1.184
   1.623   4.085   0.756  -0.250  54.000   0.981   1.000   0.967
   1.623   4.085   0.756  -0.250  90.000   1.078   1.000   1.078
   1.623   4.085   0.756  -0.250  90.000   0.919   1.000   0.926
   1.623   4.085   0.756  -0.250 126.000   1.011   1.000   1.012
   1.623   4.085   0.756  -0.250 126.000   0.880   1.000   0.896
   1.623   4.085   0.756  -0.250 162.000   0.976   1.000   0.981
   1.623   4.085   0.756  -0.250 162.000   0.862   1.000   0.882
   1.623   4.085   0.756  -0.250 198.000   0.976   1.000   0.981
   1.623   4.085   0.756  -0.250 198.000   0.862   1.000   0.882
   1.623   4.085   0.756  -0.250 234.000   1.011   1.000   1.012
   1.623   4.085   0.756  -0.250 234.000   0.880   1.000   0.896
   1.623   4.085   0.756  -0.250 270.000   1.078   1.000   1.078
   1.623   4.085   0.756  -0.250 270.000   0.919   1.000   0.926
   1.623   4.085   0.756  -0.250 306.000   1.178   1.000   1.184
   1.623   4.085   0.756  -0.250 306.000   0.981   1.000   0.967
   1.623   4.085   0.756  -0.250 342.000   1.311   1.000   1.329
   1.623   4.085   0.756  -0.250 342.000   1.043   1.000   1.000
