   1.492   0.410   0.983  -0.250  18.000   0.743   1.000   0.740
   1.492   0.410   0.983  -0.250  18.000   0.674   1.000   0.671
   1.492   0.410   0.983  -0.250  54.000   0.736   1.000   0.735
   1.492   0.410   0.983  -0.250  54.000   0.671   1.000   0.669
   1.492   0.410   0.983  -0.250  90.000   0.728   1.000   0.727
   1.492   0.410   0.983  -0.250  90.000   0.667   1.000   0.667
   1.492   0.410   0.983  -0.250 126.000   0.722   1.000   0.721
   1.492   0.410   0.983  -0.250 126.000   0.664   1.000   0.665
   1.492   0.410   0.983  -0.250 162.000   0.720   1.000   0.718
   1.492   0.410   0.983  -0.250 162.000   0.662   1.000   0.664
   1.492   0.410   0.983  -0.250 198.000   0.720   1.000   0.718
   1.492   0.410   0.983  -0.250 198.000   0.662   1.000   0.664
   1.492   0.410   0.983  -0.250 234.000   0.722   1.000   0.721
   1.492   0.410   0.983  -0.250 234.000   0.664   1.000   0.665
   1.492   0.410   0.983  -0.250 270.000   0.728   1.000   0.727
   1.492   0.410   0.983  -0.250 270.000   0.667   1.000   0.667
   1.492   0.410   0.983  -0.250 306.000   0.736   1.000   0.735
   1.492   0.410   0.983  -0.250 306.000   0.671   1.000   0.669
   1.492   0.410   0.983  -0.250 342.000   0.743   1.000   0.740
   1.492   0.410   0.983  -0.250 342.000   0.674   1.000   0.671
