   1.623   0.709   0.965   0.750  18.000   1.473   1.000   1.433
   1.623   0.709   0.965   0.750  18.000   1.175   1.000   1.100
   1.623   0.709   0.965   0.750  54.000   1.315   1.000   1.279
   1.623   0.709   0.965   0.750  54.000   1.114   1.000   1.070
   1.623   0.709   0.965   0.750  90.000   1.193   1.000   1.159
   1.623   0.709   0.965   0.750  90.000   1.045   1.000   1.028
   1.623   0.709   0.965   0.750 126.000   1.134   1.000   1.095
   1.623   0.709   0.965   0.750 126.000   0.997   1.000   0.995
   1.623   0.709   0.965   0.750 162.000   1.121   1.000   1.071
   1.623   0.709   0.965   0.750 162.000   0.974   1.000   0.977
   1.623   0.709   0.965   0.750 198.000   1.121   1.000   1.071
   1.623   0.709   0.965   0.750 198.000   0.974   1.000   0.977
   1.623   0.709   0.965   0.750 234.000   1.134   1.000   1.095
   1.623   0.709   0.965   0.750 234.000   0.997   1.000   0.995
   1.623   0.709   0.965   0.750 270.000   1.193   1.000   1.159
   1.623   0.709   0.965   0.750 270.000   1.045   1.000   1.028
   1.623   0.709   0.965   0.750 306.000   1.315   1.000   1.279
   1.623   0.709   0.965   0.750 306.000   1.114   1.000   1.070
   1.623   0.709   0.965   0.750 342.000   1.473   1.000   1.433
   1.623   0.709   0.965   0.750 342.000   1.175   1.000   1.100
