   1.492   1.698   0.936   0.250  18.000   0.728   1.000   0.727
   1.492   1.698   0.936   0.250  18.000   0.651   1.000   0.647
   1.492   1.698   0.936   0.250  54.000   0.720   1.000   0.720
   1.492   1.698   0.936   0.250  54.000   0.647   1.000   0.645
   1.492   1.698   0.936   0.250  90.000   0.711   1.000   0.711
   1.492   1.698   0.936   0.250  90.000   0.643   1.000   0.643
   1.492   1.698   0.936   0.250 126.000   0.704   1.000   0.704
   1.492   1.698   0.936   0.250 126.000   0.639   1.000   0.641
   1.492   1.698   0.936   0.250 162.000   0.700   1.000   0.700
   1.492   1.698   0.936   0.250 162.000   0.637   1.000   0.639
   1.492   1.698   0.936   0.250 198.000   0.700   1.000   0.700
   1.492   1.698   0.936   0.250 198.000   0.637   1.000   0.639
   1.492   1.698   0.936   0.250 234.000   0.704   1.000   0.704
   1.492   1.698   0.936   0.250 234.000   0.639   1.000   0.641
   1.492   1.698   0.936   0.250 270.000   0.711   1.000   0.711
   1.492   1.698   0.936   0.250 270.000   0.643   1.000   0.643
   1.492   1.698   0.936   0.250 306.000   0.720   1.000   0.720
   1.492   1.698   0.936   0.250 306.000   0.647   1.000   0.645
   1.492   1.698   0.936   0.250 342.000   0.728   1.000   0.727
   1.492   1.698   0.936   0.250 342.000   0.651   1.000   0.647
