   1.597   4.085   0.762  -0.750  18.000   1.096   1.000   1.099
   1.597   4.085   0.762  -0.750  18.000   0.955   1.000   0.934
   1.597   4.085   0.762  -0.750  54.000   1.042   1.000   1.040
   1.597   4.085   0.762  -0.750  54.000   0.928   1.000   0.919
   1.597   4.085   0.762  -0.750  90.000   0.993   1.000   0.988
   1.597   4.085   0.762  -0.750  90.000   0.894   1.000   0.897
   1.597   4.085   0.762  -0.750 126.000   0.957   1.000   0.953
   1.597   4.085   0.762  -0.750 126.000   0.869   1.000   0.880
   1.597   4.085   0.762  -0.750 162.000   0.938   1.000   0.935
   1.597   4.085   0.762  -0.750 162.000   0.857   1.000   0.871
   1.597   4.085   0.762  -0.750 198.000   0.938   1.000   0.935
   1.597   4.085   0.762  -0.750 198.000   0.857   1.000   0.871
   1.597   4.085   0.762  -0.750 234.000   0.957   1.000   0.953
   1.597   4.085   0.762  -0.750 234.000   0.869   1.000   0.880
   1.597   4.085   0.762  -0.750 270.000   0.993   1.000   0.988
   1.597   4.085   0.762  -0.750 270.000   0.894   1.000   0.897
   1.597   4.085   0.762  -0.750 306.000   1.042   1.000   1.040
   1.597   4.085   0.762  -0.750 306.000   0.928   1.000   0.919
   1.597   4.085   0.762  -0.750 342.000   1.096   1.000   1.099
   1.597   4.085   0.762  -0.750 342.000   0.955   1.000   0.934
