   1.623   1.698   0.922  -0.750  18.000   1.187   1.000   1.175
   1.623   1.698   0.922  -0.750  18.000   0.994   1.000   0.974
   1.623   1.698   0.922  -0.750  54.000   1.120   1.000   1.110
   1.623   1.698   0.922  -0.750  54.000   0.959   1.000   0.953
   1.623   1.698   0.922  -0.750  90.000   1.054   1.000   1.045
   1.623   1.698   0.922  -0.750  90.000   0.918   1.000   0.926
   1.623   1.698   0.922  -0.750 126.000   1.013   1.000   1.004
   1.623   1.698   0.922  -0.750 126.000   0.889   1.000   0.904
   1.623   1.698   0.922  -0.750 162.000   0.997   1.000   0.985
   1.623   1.698   0.922  -0.750 162.000     NaN   1.000   0.892
   1.623   1.698   0.922  -0.750 198.000   0.997   1.000   0.985
   1.623   1.698   0.922  -0.750 198.000     NaN   1.000   0.892
   1.623   1.698   0.922  -0.750 234.000   1.013   1.000   1.004
   1.623   1.698   0.922  -0.750 234.000   0.889   1.000   0.904
   1.623   1.698   0.922  -0.750 270.000   1.054   1.000   1.045
   1.623   1.698   0.922  -0.750 270.000   0.918   1.000   0.926
   1.623   1.698   0.922  -0.750 306.000   1.120   1.000   1.110
   1.623   1.698   0.922  -0.750 306.000   0.959   1.000   0.953
   1.623   1.698   0.922  -0.750 342.000   1.187   1.000   1.175
   1.623   1.698   0.922  -0.750 342.000   0.994   1.000   0.974
