   1.623   1.698   0.922   0.250  18.000   1.371   1.000   1.372
   1.623   1.698   0.922   0.250  18.000   1.099   1.000   1.038
   1.623   1.698   0.922   0.250  54.000   1.181   1.000   1.179
   1.623   1.698   0.922   0.250  54.000     NaN   1.000   1.000
   1.623   1.698   0.922   0.250  90.000   1.061   1.000   1.059
   1.623   1.698   0.922   0.250  90.000   0.949   1.000   0.953
   1.623   1.698   0.922   0.250 126.000   1.000   1.000   0.996
   1.623   1.698   0.922   0.250 126.000   0.903   1.000   0.918
   1.623   1.698   0.922   0.250 162.000     NaN   1.000   0.971
   1.623   1.698   0.922   0.250 162.000     NaN   1.000   0.902
   1.623   1.698   0.922   0.250 198.000     NaN   1.000   0.971
   1.623   1.698   0.922   0.250 198.000     NaN   1.000   0.902
   1.623   1.698   0.922   0.250 234.000   1.000   1.000   0.996
   1.623   1.698   0.922   0.250 234.000   0.903   1.000   0.918
   1.623   1.698   0.922   0.250 270.000   1.061   1.000   1.059
   1.623   1.698   0.922   0.250 270.000   0.949   1.000   0.953
   1.623   1.698   0.922   0.250 306.000   1.181   1.000   1.179
   1.623   1.698   0.922   0.250 306.000     NaN   1.000   1.000
   1.623   1.698   0.922   0.250 342.000   1.371   1.000   1.372
   1.623   1.698   0.922   0.250 342.000   1.099   1.000   1.038
