  1.62  1.70  0.92  0.75 18.00     NaN   0.137     NaN
  1.62  1.70  0.92  0.75 54.00   0.315   0.358 -12.072
  1.62  1.70  0.92  0.75 90.00   0.400   0.448 -10.597
  1.62  1.70  0.92  0.75126.00   0.335   0.372  -9.996
  1.62  1.70  0.92  0.75162.00   0.131   0.146  -9.902
  1.62  1.70  0.92  0.75198.00  -0.131  -0.146  -9.902
  1.62  1.70  0.92  0.75234.00  -0.335  -0.372  -9.996
  1.62  1.70  0.92  0.75270.00  -0.400  -0.448 -10.597
  1.62  1.70  0.92  0.75306.00  -0.315  -0.358 -12.072
  1.62  1.70  0.92  0.75342.00     NaN  -0.137     NaN
