   1.597   0.709   0.967   0.250  18.000   1.186   1.000   1.167
   1.597   0.709   0.967   0.250  18.000   0.989   1.000   0.950
   1.597   0.709   0.967   0.250  54.000   1.051   1.000   1.043
   1.597   0.709   0.967   0.250  54.000   0.944   1.000   0.928
   1.597   0.709   0.967   0.250  90.000   0.969   1.000   0.966
   1.597   0.709   0.967   0.250  90.000   0.897   1.000   0.899
   1.597   0.709   0.967   0.250 126.000   0.932   1.000   0.924
   1.597   0.709   0.967   0.250 126.000   0.866   1.000   0.877
   1.597   0.709   0.967   0.250 162.000   0.924   1.000   0.905
   1.597   0.709   0.967   0.250 162.000   0.851   1.000   0.866
   1.597   0.709   0.967   0.250 198.000   0.924   1.000   0.905
   1.597   0.709   0.967   0.250 198.000   0.851   1.000   0.866
   1.597   0.709   0.967   0.250 234.000   0.932   1.000   0.924
   1.597   0.709   0.967   0.250 234.000   0.866   1.000   0.877
   1.597   0.709   0.967   0.250 270.000   0.969   1.000   0.966
   1.597   0.709   0.967   0.250 270.000   0.897   1.000   0.899
   1.597   0.709   0.967   0.250 306.000   1.051   1.000   1.043
   1.597   0.709   0.967   0.250 306.000   0.944   1.000   0.928
   1.597   0.709   0.967   0.250 342.000   1.186   1.000   1.167
   1.597   0.709   0.967   0.250 342.000   0.989   1.000   0.950
