   1.647   4.085   0.750   0.250  18.000   1.443   1.000   1.471
   1.647   4.085   0.750   0.250  18.000   1.059   1.000   1.010
   1.647   4.085   0.750   0.250  54.000   1.281   1.000   1.290
   1.647   4.085   0.750   0.250  54.000   0.985   1.000   0.966
   1.647   4.085   0.750   0.250  90.000   1.145   1.000   1.145
   1.647   4.085   0.750   0.250  90.000   0.916   1.000   0.916
   1.647   4.085   0.750   0.250 126.000   1.060   1.000   1.059
   1.647   4.085   0.750   0.250 126.000   0.874   1.000   0.882
   1.647   4.085   0.750   0.250 162.000   1.018   1.000   1.020
   1.647   4.085   0.750   0.250 162.000   0.855   1.000   0.865
   1.647   4.085   0.750   0.250 198.000   1.018   1.000   1.020
   1.647   4.085   0.750   0.250 198.000   0.855   1.000   0.865
   1.647   4.085   0.750   0.250 234.000   1.060   1.000   1.059
   1.647   4.085   0.750   0.250 234.000   0.874   1.000   0.882
   1.647   4.085   0.750   0.250 270.000   1.145   1.000   1.145
   1.647   4.085   0.750   0.250 270.000   0.916   1.000   0.916
   1.647   4.085   0.750   0.250 306.000   1.281   1.000   1.290
   1.647   4.085   0.750   0.250 306.000   0.985   1.000   0.966
   1.647   4.085   0.750   0.250 342.000   1.443   1.000   1.471
   1.647   4.085   0.750   0.250 342.000   1.059   1.000   1.010
