  1.62  0.71  0.97 -0.25 18.00   0.212   0.253 -16.423
  1.62  0.71  0.97 -0.25 54.00   0.501   0.565 -11.343
  1.62  0.71  0.97 -0.25 90.00   0.594   0.649  -8.489
  1.62  0.71  0.97 -0.25126.00   0.543   0.594  -8.522
  1.62  0.71  0.97 -0.25162.00   0.251   0.279 -10.216
  1.62  0.71  0.97 -0.25198.00  -0.251  -0.279 -10.216
  1.62  0.71  0.97 -0.25234.00  -0.543  -0.594  -8.522
  1.62  0.71  0.97 -0.25270.00  -0.594  -0.649  -8.489
  1.62  0.71  0.97 -0.25306.00  -0.501  -0.565 -11.344
  1.62  0.71  0.97 -0.25342.00  -0.212  -0.253 -16.423
