  1.60  1.70  0.93 -0.25 18.00   0.131   0.152 -13.586
  1.60  1.70  0.93 -0.25 54.00   0.354   0.391  -9.544
  1.60  1.70  0.93 -0.25 90.00   0.444   0.481  -7.716
  1.60  1.70  0.93 -0.25126.00   0.370   0.398  -7.041
  1.60  1.70  0.93 -0.25162.00   0.145   0.156  -6.889
  1.60  1.70  0.93 -0.25198.00  -0.145  -0.156  -6.889
  1.60  1.70  0.93 -0.25234.00  -0.370  -0.398  -7.041
  1.60  1.70  0.93 -0.25270.00  -0.444  -0.481  -7.716
  1.60  1.70  0.93 -0.25306.00  -0.354  -0.391  -9.544
  1.60  1.70  0.93 -0.25342.00  -0.131  -0.152 -13.587
