   1.647   0.709   0.964   0.250  18.000   1.690   1.000   1.656
   1.647   0.709   0.964   0.250  18.000   1.240   1.000   1.141
   1.647   0.709   0.964   0.250  54.000   1.329   1.000   1.314
   1.647   0.709   0.964   0.250  54.000   1.113   1.000   1.074
   1.647   0.709   0.964   0.250  90.000   1.122   1.000   1.117
   1.647   0.709   0.964   0.250  90.000   1.003   1.000   1.000
   1.647   0.709   0.964   0.250 126.000   1.059   1.000   1.047
   1.647   0.709   0.964   0.250 126.000   0.940   1.000   0.951
   1.647   0.709   0.964   0.250 162.000   1.083   1.000   1.048
   1.647   0.709   0.964   0.250 162.000   0.914   1.000   0.928
   1.647   0.709   0.964   0.250 198.000   1.083   1.000   1.048
   1.647   0.709   0.964   0.250 198.000   0.914   1.000   0.928
   1.647   0.709   0.964   0.250 234.000   1.059   1.000   1.047
   1.647   0.709   0.964   0.250 234.000   0.940   1.000   0.951
   1.647   0.709   0.964   0.250 270.000   1.122   1.000   1.117
   1.647   0.709   0.964   0.250 270.000   1.003   1.000   1.000
   1.647   0.709   0.964   0.250 306.000   1.329   1.000   1.314
   1.647   0.709   0.964   0.250 306.000   1.113   1.000   1.074
   1.647   0.709   0.964   0.250 342.000   1.690   1.000   1.656
   1.647   0.709   0.964   0.250 342.000   1.240   1.000   1.141
