   1.647   0.410   0.974  -0.750  18.000   1.176   1.000   1.138
   1.647   0.410   0.974  -0.750  18.000   0.927   1.000   0.934
   1.647   0.410   0.974  -0.750  54.000   1.107   1.000   1.087
   1.647   0.410   0.974  -0.750  54.000   0.908   1.000   0.920
   1.647   0.410   0.974  -0.750  90.000   1.046   1.000   1.035
   1.647   0.410   0.974  -0.750  90.000   0.885   1.000   0.901
   1.647   0.410   0.974  -0.750 126.000   1.021   1.000   1.006
   1.647   0.410   0.974  -0.750 126.000   0.866   1.000   0.885
   1.647   0.410   0.974  -0.750 162.000   1.027   1.000   0.998
   1.647   0.410   0.974  -0.750 162.000   0.857   1.000   0.877
   1.647   0.410   0.974  -0.750 198.000   1.027   1.000   0.998
   1.647   0.410   0.974  -0.750 198.000   0.857   1.000   0.877
   1.647   0.410   0.974  -0.750 234.000   1.021   1.000   1.006
   1.647   0.410   0.974  -0.750 234.000   0.866   1.000   0.885
   1.647   0.410   0.974  -0.750 270.000   1.046   1.000   1.035
   1.647   0.410   0.974  -0.750 270.000   0.885   1.000   0.901
   1.647   0.410   0.974  -0.750 306.000   1.107   1.000   1.087
   1.647   0.410   0.974  -0.750 306.000   0.908   1.000   0.920
   1.647   0.410   0.974  -0.750 342.000   1.176   1.000   1.138
   1.647   0.410   0.974  -0.750 342.000   0.927   1.000   0.934
