   1.623   0.410   0.976  -0.750  18.000   1.078   1.000   1.045
   1.623   0.410   0.976  -0.750  18.000   0.937   1.000   0.941
   1.623   0.410   0.976  -0.750  54.000   1.030   1.000   1.012
   1.623   0.410   0.976  -0.750  54.000   0.919   1.000   0.929
   1.623   0.410   0.976  -0.750  90.000   0.987   1.000   0.978
   1.623   0.410   0.976  -0.750  90.000   0.896   1.000   0.912
   1.623   0.410   0.976  -0.750 126.000   0.970   1.000   0.956
   1.623   0.410   0.976  -0.750 126.000   0.878   1.000   0.897
   1.623   0.410   0.976  -0.750 162.000   0.975   1.000   0.948
   1.623   0.410   0.976  -0.750 162.000   0.868   1.000   0.889
   1.623   0.410   0.976  -0.750 198.000   0.975   1.000   0.948
   1.623   0.410   0.976  -0.750 198.000   0.868   1.000   0.889
   1.623   0.410   0.976  -0.750 234.000   0.970   1.000   0.956
   1.623   0.410   0.976  -0.750 234.000   0.878   1.000   0.897
   1.623   0.410   0.976  -0.750 270.000   0.987   1.000   0.978
   1.623   0.410   0.976  -0.750 270.000   0.896   1.000   0.912
   1.623   0.410   0.976  -0.750 306.000   1.030   1.000   1.012
   1.623   0.410   0.976  -0.750 306.000   0.919   1.000   0.929
   1.623   0.410   0.976  -0.750 342.000   1.078   1.000   1.045
   1.623   0.410   0.976  -0.750 342.000   0.937   1.000   0.941
