  1.62  1.70  0.92 -0.75 18.00   0.120   0.143 -16.254
  1.62  1.70  0.92 -0.75 54.00   0.315   0.368 -14.375
  1.62  1.70  0.92 -0.75 90.00   0.394   0.453 -12.884
  1.62  1.70  0.92 -0.75126.00   0.329   0.375 -12.295
  1.62  1.70  0.92 -0.75162.00     NaN   0.147     NaN
  1.62  1.70  0.92 -0.75198.00     NaN  -0.147     NaN
  1.62  1.70  0.92 -0.75234.00  -0.329  -0.375 -12.295
  1.62  1.70  0.92 -0.75270.00  -0.394  -0.453 -12.884
  1.62  1.70  0.92 -0.75306.00  -0.315  -0.368 -14.375
  1.62  1.70  0.92 -0.75342.00  -0.120  -0.143 -16.254
