  1.60  4.09  0.76  0.25 18.00   0.078   0.090 -12.574
  1.60  4.09  0.76  0.25 54.00   0.222   0.247 -10.130
  1.60  4.09  0.76  0.25 90.00   0.289   0.317  -8.862
  1.60  4.09  0.76  0.25126.00   0.229   0.249  -7.832
  1.60  4.09  0.76  0.25162.00   0.084   0.090  -7.102
  1.60  4.09  0.76  0.25198.00  -0.084  -0.090  -7.102
  1.60  4.09  0.76  0.25234.00  -0.229  -0.249  -7.832
  1.60  4.09  0.76  0.25270.00  -0.289  -0.317  -8.862
  1.60  4.09  0.76  0.25306.00  -0.222  -0.247 -10.130
  1.60  4.09  0.76  0.25342.00  -0.078  -0.090 -12.574
