 program DIFFRAD 1.0 version from 03.31.2000

 the file contains work information about
 contribution of tails
 bmom  =   6.530
 tmom  =   0.000
 lepton= 1
 ivec  = 1
 cutv  = 0.166
 npoi  = 10
 tai:  1  1  -0.2723E+06  0.0001    10131  0
 tai:  2  1  -0.1986E+08  0.0010    11583  0
 tai:  3  1  -0.1402E+07  0.0002    10329  0
 tai:  4  1  -0.1264E+08  0.0010    32043  0
 tai:  5  1  -0.3067E+06  0.0002    11517  0
 tai:  1  2  -0.3527E+07  0.0007    10659  0
 tai:  2  2  -0.8659E+07  0.0004    10527  0
 tai:  3  2  -0.1422E+08  0.0010    11847  0
 tai:  4  2  -0.4175E+07  0.0004    10263  0
 tai:  5  2  -0.2572E+07  0.0009    10263  0
 tai:  1  3  -0.2699E+06  0.0001    10131  0
 tai:  2  3  -0.1979E+08  0.0010    10923  0
 tai:  3  3  -0.1389E+07  0.0002    10989  0
 tai:  4  3  -0.1260E+08  0.0010    31845  0
 tai:  5  3  -0.3043E+06  0.0002    14157  0
 tai:   0.6373E-06   0.1957E-0314157    0
 tai:  1  1   -131.1      0.0002    10197  0
 tai:  2  1  -0.1032E+05  0.0010    99495  2
 tai:  3  1   -723.7      0.0003    10197  0
 tai:  4  1   -6414.      0.0016    90651  2
 tai:  5  1   -143.6      0.0002    10131  0
 tai:  1  2   -1502.      0.0010    42471  0
 tai:  2  2   -4390.      0.0008    10461  0
 tai:  3  2   -6922.      0.0010    44319  0
 tai:  4  2   -2072.      0.0008    10857  0
 tai:  5  2   -1058.      0.0010    91707  0
 tai:  1  3   -139.5      0.0002    10197  0
 tai:  2  3  -0.1057E+05  0.0010    84843  0
 tai:  3  3   -784.4      0.0002    11583  0
 tai:  4  3   -6615.      0.0015    98175  2
 tai:  5  3   -157.7      0.0002    13695  0
 tai:   0.3246E-09   0.1581E-0313695    0
 tai:  1  1  -0.1926E+06  0.0001    10065  0
 tai:  2  1  -0.1359E+08  0.0010    24387  0
