   1.647   4.085   0.750   0.750  18.000   1.348   1.000   1.354
   1.647   4.085   0.750   0.750  18.000   1.873   1.000   1.530
   1.647   4.085   0.750   0.750  54.000   1.275   1.000   1.272
   1.647   4.085   0.750   0.750  54.000   1.720   1.000   1.426
   1.647   4.085   0.750   0.750  90.000   1.190   1.000   1.179
   1.647   4.085   0.750   0.750  90.000   1.544   1.000   1.294
   1.647   4.085   0.750   0.750 126.000   1.121   1.000   1.108
   1.647   4.085   0.750   0.750 126.000   1.420   1.000   1.193
   1.647   4.085   0.750   0.750 162.000   1.083   1.000   1.071
   1.647   4.085   0.750   0.750 162.000   1.361   1.000   1.142
   1.647   4.085   0.750   0.750 198.000   1.083   1.000   1.071
   1.647   4.085   0.750   0.750 198.000   1.361   1.000   1.142
   1.647   4.085   0.750   0.750 234.000   1.121   1.000   1.108
   1.647   4.085   0.750   0.750 234.000   1.420   1.000   1.193
   1.647   4.085   0.750   0.750 270.000   1.190   1.000   1.179
   1.647   4.085   0.750   0.750 270.000   1.544   1.000   1.294
   1.647   4.085   0.750   0.750 306.000   1.275   1.000   1.272
   1.647   4.085   0.750   0.750 306.000   1.720   1.000   1.426
   1.647   4.085   0.750   0.750 342.000   1.348   1.000   1.354
   1.647   4.085   0.750   0.750 342.000   1.873   1.000   1.530
