   1.647   4.085   0.750  -0.250  18.000   1.495   1.000   1.516
   1.647   4.085   0.750  -0.250  18.000   1.063   1.000   1.013
   1.647   4.085   0.750  -0.250  54.000   1.316   1.000   1.323
   1.647   4.085   0.750  -0.250  54.000   0.984   1.000   0.967
   1.647   4.085   0.750  -0.250  90.000   1.169   1.000   1.167
   1.647   4.085   0.750  -0.250  90.000   0.914   1.000   0.917
   1.647   4.085   0.750  -0.250 126.000   1.078   1.000   1.077
   1.647   4.085   0.750  -0.250 126.000   0.872   1.000   0.884
   1.647   4.085   0.750  -0.250 162.000   1.035   1.000   1.037
   1.647   4.085   0.750  -0.250 162.000   0.853   1.000   0.868
   1.647   4.085   0.750  -0.250 198.000   1.035   1.000   1.037
   1.647   4.085   0.750  -0.250 198.000   0.853   1.000   0.868
   1.647   4.085   0.750  -0.250 234.000   1.078   1.000   1.077
   1.647   4.085   0.750  -0.250 234.000   0.872   1.000   0.884
   1.647   4.085   0.750  -0.250 270.000   1.169   1.000   1.167
   1.647   4.085   0.750  -0.250 270.000   0.914   1.000   0.917
   1.647   4.085   0.750  -0.250 306.000   1.316   1.000   1.323
   1.647   4.085   0.750  -0.250 306.000   0.984   1.000   0.967
   1.647   4.085   0.750  -0.250 342.000   1.495   1.000   1.516
   1.647   4.085   0.750  -0.250 342.000   1.063   1.000   1.013
