 program DIFFRAD 1.0 version from 03.31.2000

 the file contains work information about
 contribution of tails
 bmom  =   6.530
 tmom  =   0.000
 lepton= 1
 ivec  = 1
 cutv  = 0.166
 npoi  = 10
 tai:  1  1  -0.3686E+06  0.0001    11055  0
 tai:  2  1  -0.3154E+08  0.0010    79299  0
 tai:  3  1  -0.3302E+07  0.0002    10065  0
 tai:  4  1  -0.4053E+08  0.0010    44715  0
 tai:  5  1  -0.1058E+07  0.0001    10923  0
 tai:  1  2  -0.4748E+07  0.0008    10131  0
 tai:  2  2  -0.1387E+08  0.0008    10395  0
 tai:  3  2  -0.3179E+08  0.0010    17061  0
 tai:  4  2  -0.1314E+08  0.0006    13893  0
 tai:  5  2  -0.8984E+07  0.0010    10395  0
 tai:  1  3  -0.3656E+06  0.0001    10065  0
 tai:  2  3  -0.3143E+08  0.0010    62337  0
 tai:  3  3  -0.3255E+07  0.0002    10527  0
 tai:  4  3  -0.4034E+08  0.0010    48675  0
 tai:  5  3  -0.1045E+07  0.0002    10791  0
 tai:   0.1590E-05   0.1699E-0310791    0
 tai:  1  1   -134.3      0.0002    14223  0
 tai:  2  1  -0.1308E+05  0.0010    78903  0
 tai:  3  1   -1739.      0.0004    10065  0
 tai:  4  1  -0.2494E+05  0.0010    87351  0
 tai:  5  1   -666.8      0.0002    11781  0
 tai:  1  2   -1508.      0.0010    32637  0
 tai:  2  2   -5669.      0.0010    23991  0
 tai:  3  2  -0.1582E+05  0.0010    43857  0
 tai:  4  2   -7959.      0.0009    10923  0
 tai:  5  2   -5449.      0.0010    27027  0
 tai:  1  3   -139.5      0.0001    10131  0
 tai:  2  3  -0.1326E+05  0.0010    78507  0
 tai:  3  3   -1802.      0.0004    10065  0
 tai:  4  3  -0.2523E+05  0.0010    88143  0
 tai:  5  3   -689.7      0.0002    10263  0
 tai:   0.8317E-09   0.2420E-0310263    0
 tai:  1  1  -0.2741E+06  0.0002    10329  0
 tai:  2  1  -0.2227E+08  0.0010    20823  0
 tai:  3  1  -0.2141E+07  0.0001    11583  0
 tai:  4  1  -0.2604E+08  0.0010    72699  0
 tai:  5  1  -0.7014E+06  0.0002    10197  0
 tai:  1  2  -0.3754E+07  0.0006    10065  0
 tai:  2  2  -0.9932E+07  0.0009    13959  0
 tai:  3  2  -0.2164E+08  0.0007    10065  0
 tai:  4  2  -0.8610E+07  0.0005    11649  0
 tai:  5  2  -0.6468E+07  0.0008    10065  0
 tai:  1  3  -0.2699E+06  0.0002    10329  0
 tai:  2  3  -0.2213E+08  0.0010    46167  0
 tai:  3  3  -0.2093E+07  0.0001    10197  0
 tai:  4  3  -0.2584E+08  0.0010    53559  0
 tai:  5  3  -0.6862E+06  0.0001    10329  0
 tai:   0.1077E-05   0.1397E-0310329    0
 tai:  1  1   -219.2      0.0002    10065  0
 tai:  2  1  -0.2041E+05  0.0010    12375  0
 tai:  3  1   -2632.      0.0001    11055  0
 tai:  4  1  -0.3727E+05  0.0010    44253  0
 tai:  5  1   -1041.      0.0001    10263  0
 tai:  1  2   -2588.      0.0010    43791  0
 tai:  2  2   -8952.      0.0009    10263  0
 tai:  3  2  -0.2495E+05  0.0010    28413  0
 tai:  4  2  -0.1213E+05  0.0005    10065  0
 tai:  5  2   -9299.      0.0010    35343  0
 tai:  1  3   -216.6      0.0002    10329  0
 tai:  2  3  -0.2031E+05  0.0010    10857  0
 tai:  3  3   -2586.      0.0002    11055  0
 tai:  4  3  -0.3705E+05  0.0010    49335  0
 tai:  5  3   -1025.      0.0002    10923  0
 tai:   0.1273E-08   0.2017E-0310923    0
 tai:  1  1  -0.1970E+06  0.0001    10065  0
 tai:  2  1  -0.1534E+08  0.0010    12243  0
 tai:  3  1  -0.1375E+07  0.0001    12111  0
 tai:  4  1  -0.1650E+08  0.0010    21813  0
 tai:  5  1  -0.4515E+06  0.0001    10131  0
 tai:  1  2  -0.2870E+07  0.0008    11517  0
 tai:  2  2  -0.6897E+07  0.0006    10923  0
 tai:  3  2  -0.1422E+08  0.0009    10263  0
 tai:  4  2  -0.5506E+07  0.0004    10131  0
 tai:  5  2  -0.4465E+07  0.0009    10065  0
 tai:  1  3  -0.1942E+06  0.0000    10065  0
 tai:  2  3  -0.1525E+08  0.0010    12639  0
 tai:  3  3  -0.1348E+07  0.0001    10065  0
 tai:  4  3  -0.1638E+08  0.0010    24189  0
 tai:  5  3  -0.4429E+06  0.0001    10725  0
 tai:   0.7145E-06   0.8786E-0410725    0
 tai:  1  1   -102.9      0.0002    10263  0
