   1.647   0.709   0.964   0.750  18.000   1.914   1.000   1.847
   1.647   0.709   0.964   0.750  18.000   1.410   1.000   1.270
   1.647   0.709   0.964   0.750  54.000   1.612   1.000   1.556
   1.647   0.709   0.964   0.750  54.000   1.290   1.000   1.204
   1.647   0.709   0.964   0.750  90.000   1.386   1.000   1.333
   1.647   0.709   0.964   0.750  90.000   1.164   1.000   1.123
   1.647   0.709   0.964   0.750 126.000   1.306   1.000   1.243
   1.647   0.709   0.964   0.750 126.000   1.083   1.000   1.063
   1.647   0.709   0.964   0.750 162.000   1.322   1.000   1.239
   1.647   0.709   0.964   0.750 162.000   1.046   1.000   1.033
   1.647   0.709   0.964   0.750 198.000   1.322   1.000   1.239
   1.647   0.709   0.964   0.750 198.000   1.046   1.000   1.033
   1.647   0.709   0.964   0.750 234.000   1.306   1.000   1.243
   1.647   0.709   0.964   0.750 234.000   1.083   1.000   1.063
   1.647   0.709   0.964   0.750 270.000   1.386   1.000   1.333
   1.647   0.709   0.964   0.750 270.000   1.164   1.000   1.123
   1.647   0.709   0.964   0.750 306.000   1.612   1.000   1.556
   1.647   0.709   0.964   0.750 306.000   1.290   1.000   1.204
   1.647   0.709   0.964   0.750 342.000   1.914   1.000   1.847
   1.647   0.709   0.964   0.750 342.000   1.410   1.000   1.270
