   1.623   1.698   0.922   0.750  18.000   1.272   1.000   1.258
   1.623   1.698   0.922   0.750  18.000     NaN   1.000   1.050
   1.623   1.698   0.922   0.750  54.000   1.190   1.000   1.175
   1.623   1.698   0.922   0.750  54.000   1.047   1.000   1.023
   1.623   1.698   0.922   0.750  90.000   1.110   1.000   1.093
   1.623   1.698   0.922   0.750  90.000   0.993   1.000   0.988
   1.623   1.698   0.922   0.750 126.000   1.060   1.000   1.041
   1.623   1.698   0.922   0.750 126.000   0.954   1.000   0.959
   1.623   1.698   0.922   0.750 162.000   1.037   1.000   1.016
   1.623   1.698   0.922   0.750 162.000   0.934   1.000   0.944
   1.623   1.698   0.922   0.750 198.000   1.037   1.000   1.016
   1.623   1.698   0.922   0.750 198.000   0.934   1.000   0.944
   1.623   1.698   0.922   0.750 234.000   1.060   1.000   1.041
   1.623   1.698   0.922   0.750 234.000   0.954   1.000   0.959
   1.623   1.698   0.922   0.750 270.000   1.110   1.000   1.093
   1.623   1.698   0.922   0.750 270.000   0.993   1.000   0.988
   1.623   1.698   0.922   0.750 306.000   1.190   1.000   1.175
   1.623   1.698   0.922   0.750 306.000   1.047   1.000   1.023
   1.623   1.698   0.922   0.750 342.000   1.272   1.000   1.258
   1.623   1.698   0.922   0.750 342.000     NaN   1.000   1.050
