  1.62  0.41  0.98 -0.75 18.00   0.176   0.203 -13.100
  1.62  0.41  0.98 -0.75 54.00   0.412   0.462 -10.782
  1.62  0.41  0.98 -0.75 90.00   0.484   0.533  -9.201
  1.62  0.41  0.98 -0.75126.00   0.431   0.476  -9.516
  1.62  0.41  0.98 -0.75162.00   0.191   0.215 -10.953
  1.62  0.41  0.98 -0.75198.00  -0.191  -0.215 -10.953
  1.62  0.41  0.98 -0.75234.00  -0.431  -0.476  -9.515
  1.62  0.41  0.98 -0.75270.00  -0.484  -0.533  -9.201
  1.62  0.41  0.98 -0.75306.00  -0.412  -0.462 -10.782
  1.62  0.41  0.98 -0.75342.00  -0.176  -0.203 -13.100
