   1.623   0.709   0.965  -0.250  18.000   1.262   1.000   1.240
   1.623   0.709   0.965  -0.250  18.000   1.055   1.000   1.015
   1.623   0.709   0.965  -0.250  54.000   1.123   1.000   1.115
   1.623   0.709   0.965  -0.250  54.000   0.996   1.000   0.983
   1.623   0.709   0.965  -0.250  90.000   1.022   1.000   1.022
   1.623   0.709   0.965  -0.250  90.000   0.935   1.000   0.943
   1.623   0.709   0.965  -0.250 126.000   0.980   1.000   0.975
   1.623   0.709   0.965  -0.250 126.000   0.897   1.000   0.913
   1.623   0.709   0.965  -0.250 162.000   0.979   1.000   0.960
   1.623   0.709   0.965  -0.250 162.000   0.879   1.000   0.899
   1.623   0.709   0.965  -0.250 198.000   0.979   1.000   0.960
   1.623   0.709   0.965  -0.250 198.000   0.879   1.000   0.899
   1.623   0.709   0.965  -0.250 234.000   0.980   1.000   0.975
   1.623   0.709   0.965  -0.250 234.000   0.897   1.000   0.913
   1.623   0.709   0.965  -0.250 270.000   1.022   1.000   1.022
   1.623   0.709   0.965  -0.250 270.000   0.935   1.000   0.943
   1.623   0.709   0.965  -0.250 306.000   1.123   1.000   1.115
   1.623   0.709   0.965  -0.250 306.000   0.996   1.000   0.983
   1.623   0.709   0.965  -0.250 342.000   1.262   1.000   1.240
   1.623   0.709   0.965  -0.250 342.000   1.055   1.000   1.015
