  1.60  1.70  0.93  0.25 18.00   0.137   0.160 -14.568
  1.60  1.70  0.93  0.25 54.00   0.371   0.413 -10.190
  1.60  1.70  0.93  0.25 90.00   0.468   0.509  -8.131
  1.60  1.70  0.93  0.25126.00   0.391   0.422  -7.335
  1.60  1.70  0.93  0.25162.00   0.154   0.165  -7.132
  1.60  1.70  0.93  0.25198.00  -0.154  -0.165  -7.132
  1.60  1.70  0.93  0.25234.00  -0.391  -0.422  -7.335
  1.60  1.70  0.93  0.25270.00  -0.468  -0.509  -8.131
  1.60  1.70  0.93  0.25306.00  -0.371  -0.413 -10.190
  1.60  1.70  0.93  0.25342.00  -0.137  -0.160 -14.555
