 program DIFFRAD 1.0 version from 03.31.2000

 the file contains work information about
 contribution of tails
 bmom  =   6.530
 tmom  =   0.000
 lepton= 1
 ivec  = 1
 cutv  = 0.166
 npoi  = 10
 tai:  1  1  -0.2237E+08  0.0000    10065  0
 tai:  2  1  -0.2085E+10  0.0006    12639  0
 tai:  3  1  -0.9161E+08  0.0000    10329  0
 tai:  4  1  -0.1865E+10  0.0001    10197  0
 tai:  5  1  -0.5990E+07  0.0000    10065  0
 tai:  1  2  -0.1853E+09  0.0005    10593  0
 tai:  2  2  -0.8716E+09  0.0001    10065  0
 tai:  3  2  -0.5284E+09  0.0001    11979  0
 tai:  4  2  -0.9846E+09  0.0001    11319  0
 tai:  5  2  -0.8575E+08  0.0003    10263  0
 tai:  1  3  -0.2207E+08  0.0001    10131  0
 tai:  2  3  -0.2075E+10  0.0006    12771  0
 tai:  3  3  -0.9061E+08  0.0000    10395  0
 tai:  4  3  -0.1859E+10  0.0001    10725  0
 tai:  5  3  -0.5953E+07  0.0000    10197  0
 tai:   0.3990E-04   0.2301E-0410197    0
 tai:  1  1  -0.1904E+06  0.0001    10329  0
 tai:  2  1  -0.1780E+08  0.0008    11187  0
 tai:  3  1  -0.7686E+06  0.0000    10461  0
 tai:  4  1  -0.1559E+08  0.0002    10329  0
 tai:  5  1  -0.4967E+05  0.0001    10065  0
 tai:  1  2  -0.1498E+07  0.0005    10197  0
 tai:  2  2  -0.7367E+07  0.0003    10329  0
 tai:  3  2  -0.4412E+07  0.0001    12903  0
 tai:  4  2  -0.8198E+07  0.0002    13299  0
 tai:  5  2  -0.7054E+06  0.0003    13629  0
 tai:  1  3  -0.1938E+06  0.0001    11385  0
 tai:  2  3  -0.1790E+08  0.0007    11187  0
 tai:  3  3  -0.7787E+06  0.0000    11385  0
 tai:  4  3  -0.1567E+08  0.0002    11781  0
 tai:  5  3  -0.5028E+05  0.0001    10131  0
 tai:   0.3374E-06   0.7110E-0410131    0
 tai:  1  1  -0.1880E+08  0.0000    10065  0
 tai:  2  1  -0.1840E+10  0.0002    10131  0
 tai:  3  1  -0.8723E+08  0.0000    10065  0
 tai:  4  1  -0.1942E+10  0.0003    10131  0
 tai:  5  1  -0.6978E+07  0.0000    10791  0
 tai:  1  2  -0.1664E+09  0.0003    11253  0
 tai:  2  2  -0.7869E+09  0.0001    10131  0
 tai:  3  2  -0.5129E+09  0.0000    10065  0
 tai:  4  2  -0.1031E+10  0.0001    10065  0
