 program DIFFRAD 1.0 version from 03.31.2000

 the file contains work information about
 contribution of tails
 bmom  =   6.530
 tmom  =   0.000
 lepton= 1
 ivec  = 1
 cutv  = 0.166
 npoi  = 10
 tai:  1  1  -0.1668E+07  0.0001    10725  0
 tai:  2  1  -0.1024E+09  0.0001    10395  0
 tai:  3  1  -0.7492E+07  0.0000    10197  0
 tai:  4  1  -0.1031E+09  0.0005    10131  0
 tai:  5  1  -0.7190E+06  0.0000    10659  0
 tai:  1  2  -0.1112E+08  0.0003    10197  0
 tai:  2  2  -0.3676E+08  0.0001    10263  0
 tai:  3  2  -0.4780E+08  0.0001    11781  0
 tai:  4  2  -0.4781E+08  0.0001    10329  0
 tai:  5  2  -0.8875E+07  0.0001    11055  0
 tai:  1  3  -0.1659E+07  0.0000    10131  0
 tai:  2  3  -0.1022E+09  0.0001    10395  0
 tai:  3  3  -0.7463E+07  0.0000    10131  0
 tai:  4  3  -0.1030E+09  0.0005    11781  0
 tai:  5  3  -0.7173E+06  0.0000    10131  0
 tai:   0.1948E-05   0.2643E-0410131    0
 tai:  1  1  -0.1395E+05  0.0001    12705  0
 tai:  2  1  -0.8392E+06  0.0002    10263  0
 tai:  3  1  -0.5813E+05  0.0000    10527  0
 tai:  4  1  -0.8009E+06  0.0005    10395  0
 tai:  5  1   -5493.      0.0000    10725  0
 tai:  1  2  -0.9811E+05  0.0006    13959  0
 tai:  2  2  -0.3028E+06  0.0002    10659  0
 tai:  3  2  -0.3799E+06  0.0001    11781  0
 tai:  4  2  -0.3743E+06  0.0003    10065  0
 tai:  5  2  -0.6933E+05  0.0002    10725  0
 tai:  1  3  -0.1526E+05  0.0001    11187  0
 tai:  2  3  -0.8628E+06  0.0002    10263  0
 tai:  3  3  -0.6208E+05  0.0000    11715  0
 tai:  4  3  -0.8170E+06  0.0004    10461  0
 tai:  5  3   -5749.      0.0000    10065  0
 tai:   0.1573E-07   0.3407E-0410065    0
 tai:  1  1  -0.1107E+07  0.0001    11649  0
 tai:  2  1  -0.7355E+08  0.0001    10593  0
 tai:  3  1  -0.5788E+07  0.0000    10659  0
 tai:  4  1  -0.8495E+08  0.0002    10263  0
 tai:  5  1  -0.6175E+06  0.0000    10461  0
 tai:  1  2  -0.6495E+07  0.0004    10461  0
 tai:  2  2  -0.2650E+08  0.0001    11451  0
 tai:  3  2  -0.3708E+08  0.0001    10395  0
 tai:  4  2  -0.3938E+08  0.0001    11319  0
 tai:  5  2  -0.7754E+07  0.0001    14025  0
 tai:  1  3  -0.1091E+07  0.0001    10131  0
 tai:  2  3  -0.7322E+08  0.0001    10923  0
 tai:  3  3  -0.5728E+07  0.0000    10131  0
 tai:  4  3  -0.8468E+08  0.0002    10263  0
 tai:  5  3  -0.6133E+06  0.0000    10131  0
 tai:   0.1499E-05   0.2300E-0410131    0
 tai:  1  1  -0.2408E+05  0.0001    10065  0
 tai:  2  1  -0.1512E+07  0.0001    12903  0
 tai:  3  1  -0.1143E+06  0.0001    13761  0
 tai:  4  1  -0.1653E+07  0.0005    10131  0
 tai:  5  1  -0.1200E+05  0.0000    11253  0
 tai:  1  2  -0.1606E+06  0.0007    12771  0
 tai:  2  2  -0.5457E+06  0.0001    13233  0
 tai:  3  2  -0.7365E+06  0.0001    10263  0
 tai:  4  2  -0.7690E+06  0.0002    10989  0
 tai:  5  2  -0.1536E+06  0.0003    10461  0
 tai:  1  3  -0.2433E+05  0.0001    13035  0
 tai:  2  3  -0.1517E+07  0.0000    10197  0
 tai:  3  3  -0.1150E+06  0.0000    10263  0
 tai:  4  3  -0.1657E+07  0.0005    10131  0
 tai:  5  3  -0.1206E+05  0.0000    10593  0
 tai:   0.3010E-07   0.2298E-0410593    0
 tai:  1  1  -0.5051E+06  0.0001    10197  0
 tai:  2  1  -0.3962E+08  0.0005    10065  0
 tai:  3  1  -0.3533E+07  0.0000    10329  0
 tai:  4  1  -0.5757E+08  0.0003    12771  0
 tai:  5  1  -0.4465E+06  0.0000    10659  0
 tai:  1  2  -0.1829E+07  0.0010    16203  0
 tai:  2  2  -0.1434E+08  0.0001    13827  0
 tai:  3  2  -0.2279E+08  0.0002    10263  0
 tai:  4  2  -0.2669E+08  0.0002    10461  0
 tai:  5  2  -0.5796E+07  0.0001    10065  0
 tai:  1  3  -0.4935E+06  0.0001    10923  0
 tai:  2  3  -0.3936E+08  0.0005    10065  0
 tai:  3  3  -0.3481E+07  0.0001    12309  0
 tai:  4  3  -0.5732E+08  0.0003    12771  0
 tai:  5  3  -0.4423E+06  0.0000    10329  0
 tai:   0.9165E-06   0.3555E-0410329    0
 tai:  1  1  -0.1389E+05  0.0001    10065  0
 tai:  2  1  -0.9974E+06  0.0008    10395  0
 tai:  3  1  -0.8529E+05  0.0000    10263  0
 tai:  4  1  -0.1376E+07  0.0004    10131  0
 tai:  5  1  -0.1078E+05  0.0000    10131  0
 tai:  1  2  -0.7940E+05  0.0010    35805  0
 tai:  2  2  -0.3636E+06  0.0002    10065  0
 tai:  3  2  -0.5565E+06  0.0002    10065  0
 tai:  4  2  -0.6418E+06  0.0003    10263  0
 tai:  5  2  -0.1449E+06  0.0003    10593  0
 tai:  1  3  -0.1383E+05  0.0001    10131  0
 tai:  2  3  -0.9954E+06  0.0008    10329  0
 tai:  3  3  -0.8484E+05  0.0001    13035  0
 tai:  4  3  -0.1374E+07  0.0005    12045  0
 tai:  5  3  -0.1074E+05  0.0000    10065  0
 tai:   0.2256E-07   0.3211E-0410065    0
 tai:  1  1  -0.1886E+06  0.0001    11649  0
 tai:  2  1  -0.1933E+08  0.0005    10263  0
 tai:  3  1  -0.1993E+07  0.0000    10791  0
 tai:  4  1  -0.3613E+08  0.0001    11583  0
 tai:  5  1  -0.2977E+06  0.0001    10461  0
 tai:  1  2   0.1896E+06  0.0032    77451  2
 tai:  2  2  -0.7031E+07  0.0002    11055  0
 tai:  3  2  -0.1297E+08  0.0001    10131  0
 tai:  4  2  -0.1675E+08  0.0001    10263  0
 tai:  5  2  -0.4013E+07  0.0002    10725  0
 tai:  1  3  -0.1827E+06  0.0001    10065  0
 tai:  2  3  -0.1919E+08  0.0004    10659  0
 tai:  3  3  -0.1965E+07  0.0001    10659  0
 tai:  4  3  -0.3599E+08  0.0001    10923  0
 tai:  5  3  -0.2952E+06  0.0001    13497  0
 tai:   0.5218E-06   0.7480E-0413497    0
 tai:  1  1   -3598.      0.0002    11913  0
 tai:  2  1  -0.3694E+06  0.0010    25113  0
 tai:  3  1  -0.3876E+05  0.0000    10197  0
 tai:  4  1  -0.7298E+06  0.0002    10395  0
 tai:  5  1   -6224.      0.0001    12903  0
 tai:  1  2   -5331.      0.0068    89067  2
 tai:  2  2  -0.1367E+06  0.0004    10593  0
 tai:  3  2  -0.2578E+06  0.0003    10395  0
 tai:  4  2  -0.3410E+06  0.0002    10065  0
 tai:  5  2  -0.8865E+05  0.0003    10329  0
 tai:  1  3   -3645.      0.0001    10263  0
 tai:  2  3  -0.3700E+06  0.0010    23133  0
 tai:  3  3  -0.3879E+05  0.0000    10131  0
 tai:  4  3  -0.7295E+06  0.0002    10527  0
 tai:  5  3   -6217.      0.0001    12969  0
 tai:   0.1045E-07   0.6032E-0412969    0
 tai:  1  1  -0.1183E+06  0.0001    10263  0
 tai:  2  1  -0.1328E+08  0.0003    11979  0
 tai:  3  1  -0.1429E+07  0.0001    10527  0
 tai:  4  1  -0.2692E+08  0.0001    13959  0
 tai:  5  1  -0.2267E+06  0.0000    11583  0
 tai:  1  2   0.2880E+06  0.0016    96855  2
 tai:  2  2  -0.4854E+07  0.0003    10065  0
 tai:  3  2  -0.9375E+07  0.0001    10131  0
 tai:  4  2  -0.1250E+08  0.0001    10197  0
 tai:  5  2  -0.3126E+07  0.0001    10461  0
 tai:  1  3  -0.1166E+06  0.0003    10263  0
 tai:  2  3  -0.1325E+08  0.0003    10131  0
 tai:  3  3  -0.1421E+07  0.0000    11781  0
 tai:  4  3  -0.2687E+08  0.0001    14223  0
 tai:  5  3  -0.2259E+06  0.0000    11649  0
 tai:   0.3791E-06   0.3647E-0411649    0
 tai:  1  1   -40.21      0.0045    82533  2
 tai:  2  1  -0.6534E+05  0.0010    54681  0
 tai:  3  1   -9207.      0.0000    10065  0
 tai:  4  1  -0.2064E+06  0.0004    10527  0
 tai:  5  1   -1878.      0.0000    10329  0
 tai:  1  2    7898.      0.0012    99825  2
 tai:  2  2  -0.2518E+05  0.0010    10593  0
 tai:  3  2  -0.6408E+05  0.0003    10131  0
 tai:  4  2  -0.9713E+05  0.0004    10461  0
 tai:  5  2  -0.2822E+05  0.0003    11385  0
 tai:  1  3   -207.0      0.0010    11055  0
 tai:  2  3  -0.6862E+05  0.0010    45507  0
 tai:  3  3   -9796.      0.0001    13827  0
 tai:  4  3  -0.2091E+06  0.0004    12111  0
 tai:  5  3   -1924.      0.0000    10065  0
 tai:   0.2605E-08   0.2076E-0410065    0
 tai:  1  1  -0.1166E+06  0.0003    10263  0
 tai:  2  1  -0.1325E+08  0.0003    10131  0
 tai:  3  1  -0.1422E+07  0.0000    11847  0
 tai:  4  1  -0.2688E+08  0.0001    14223  0
 tai:  5  1  -0.2259E+06  0.0000    11715  0
 tai:  1  2   0.2880E+06  0.0016    96855  2
 tai:  2  2  -0.4854E+07  0.0003    10065  0
 tai:  3  2  -0.9375E+07  0.0001    10395  0
 tai:  4  2  -0.1250E+08  0.0001    10197  0
 tai:  5  2  -0.3126E+07  0.0001    10461  0
 tai:  1  3  -0.1183E+06  0.0001    10263  0
 tai:  2  3  -0.1328E+08  0.0003    11979  0
 tai:  3  3  -0.1429E+07  0.0001    10527  0
 tai:  4  3  -0.2692E+08  0.0001    13959  0
 tai:  5  3  -0.2267E+06  0.0000    11583  0
 tai:   0.3791E-06   0.3323E-0411583    0
 tai:  1  1    207.0      0.0010    11055  0
 tai:  2  1   0.6864E+05  0.0010    13827  0
 tai:  3  1    9796.      0.0001    13827  0
 tai:  4  1   0.2091E+06  0.0004    12111  0
 tai:  5  1    1924.      0.0000    10065  0
 tai:  1  2   -7898.      0.0012    99825  2
 tai:  2  2   0.2518E+05  0.0010    10593  0
 tai:  3  2   0.6408E+05  0.0003    10131  0
 tai:  4  2   0.9713E+05  0.0004    10461  0
 tai:  5  2   0.2822E+05  0.0003    11385  0
 tai:  1  3    40.21      0.0045    82533  2
 tai:  2  3   0.6534E+05  0.0010    54681  0
 tai:  3  3    9206.      0.0000    10065  0
 tai:  4  3   0.2064E+06  0.0004    10527  0
 tai:  5  3    1878.      0.0000    10329  0
 tai:  -0.2605E-08   0.1519E-0410329    0
