   1.623   0.410   0.976  -0.250  18.000   1.220   1.000   1.191
   1.623   0.410   0.976  -0.250  18.000   1.033   1.000   1.006
   1.623   0.410   0.976  -0.250  54.000   1.105   1.000   1.095
   1.623   0.410   0.976  -0.250  54.000   0.987   1.000   0.980
   1.623   0.410   0.976  -0.250  90.000   1.017   1.000   1.017
   1.623   0.410   0.976  -0.250  90.000   0.937   1.000   0.945
   1.623   0.410   0.976  -0.250 126.000   0.983   1.000   0.977
   1.623   0.410   0.976  -0.250 126.000   0.903   1.000   0.919
   1.623   0.410   0.976  -0.250 162.000   0.992   1.000   0.966
   1.623   0.410   0.976  -0.250 162.000   0.886   1.000   0.906
   1.623   0.410   0.976  -0.250 198.000   0.992   1.000   0.966
   1.623   0.410   0.976  -0.250 198.000   0.886   1.000   0.906
   1.623   0.410   0.976  -0.250 234.000   0.983   1.000   0.977
   1.623   0.410   0.976  -0.250 234.000   0.903   1.000   0.919
   1.623   0.410   0.976  -0.250 270.000   1.017   1.000   1.017
   1.623   0.410   0.976  -0.250 270.000   0.937   1.000   0.945
   1.623   0.410   0.976  -0.250 306.000   1.105   1.000   1.095
   1.623   0.410   0.976  -0.250 306.000   0.987   1.000   0.980
   1.623   0.410   0.976  -0.250 342.000   1.220   1.000   1.191
   1.623   0.410   0.976  -0.250 342.000   1.033   1.000   1.006
