  1.62  0.41  0.98 -0.25 18.00   0.232   0.274 -15.302
  1.62  0.41  0.98 -0.25 54.00   0.515   0.577 -10.640
  1.62  0.41  0.98 -0.25 90.00   0.595   0.646  -7.870
  1.62  0.41  0.98 -0.25126.00   0.562   0.612  -8.190
  1.62  0.41  0.98 -0.25162.00   0.277   0.310 -10.629
  1.62  0.41  0.98 -0.25198.00  -0.277  -0.310 -10.629
  1.62  0.41  0.98 -0.25234.00  -0.562  -0.612  -8.190
  1.62  0.41  0.98 -0.25270.00  -0.595  -0.646  -7.870
  1.62  0.41  0.98 -0.25306.00  -0.515  -0.577 -10.640
  1.62  0.41  0.98 -0.25342.00  -0.232  -0.274 -15.302
