   1.623   0.709   0.965   0.250  18.000   1.456   1.000   1.431
   1.623   0.709   0.965   0.250  18.000   1.135   1.000   1.063
   1.623   0.709   0.965   0.250  54.000   1.205   1.000   1.194
   1.623   0.709   0.965   0.250  54.000   1.053   1.000   1.024
   1.623   0.709   0.965   0.250  90.000   1.068   1.000   1.064
   1.623   0.709   0.965   0.250  90.000   0.974   1.000   0.975
   1.623   0.709   0.965   0.250 126.000   1.015   1.000   1.005
   1.623   0.709   0.965   0.250 126.000   0.926   1.000   0.940
   1.623   0.709   0.965   0.250 162.000   1.013   1.000   0.988
   1.623   0.709   0.965   0.250 162.000   0.904   1.000   0.922
   1.623   0.709   0.965   0.250 198.000   1.013   1.000   0.988
   1.623   0.709   0.965   0.250 198.000   0.904   1.000   0.922
   1.623   0.709   0.965   0.250 234.000   1.015   1.000   1.005
   1.623   0.709   0.965   0.250 234.000   0.926   1.000   0.940
   1.623   0.709   0.965   0.250 270.000   1.068   1.000   1.064
   1.623   0.709   0.965   0.250 270.000   0.974   1.000   0.975
   1.623   0.709   0.965   0.250 306.000   1.205   1.000   1.194
   1.623   0.709   0.965   0.250 306.000   1.053   1.000   1.024
   1.623   0.709   0.965   0.250 342.000   1.456   1.000   1.431
   1.623   0.709   0.965   0.250 342.000   1.135   1.000   1.063
